uid,gender,age,buy,student,city,bin_age,bin_buy
116679,0,2,1,1,0,1,1
116680,1,1,0,1,1,1,0
116681,1,0,1,1,2,0,1
116682,0,0,1,0,0,0,1
116683,0,3,1,1,0,1,1
116684,0,2,1,1,0,1,1
116685,0,3,1,1,3,1,1
116686,0,4,2,1,0,0,1
116687,0,4,1,1,1,0,1
116688,0,3,1,1,3,1,1
116689,0,0,0,1,3,0,0
116690,0,2,1,1,3,1,1
116691,0,5,0,1,0,0,0
116692,0,4,1,1,3,0,1
116693,0,0,0,1,0,0,0
116694,0,3,1,1,0,1,1
116695,0,3,1,1,0,1,1
116696,0,0,1,1,1,0,1
116697,1,0,0,1,0,0,0
116698,0,0,1,1,3,0,1
116699,0,2,1,1,0,1,1
116700,0,0,1,1,2,0,1
116701,0,2,1,1,0,1,1
116702,0,5,0,1,1,0,0
116703,0,2,2,1,3,1,1
116704,1,3,0,1,3,1,0
116705,1,2,1,1,1,1,1
116706,0,4,1,1,3,0,1
116707,0,4,0,1,0,0,0
116708,0,4,1,1,1,0,1
116709,0,0,0,0,3,0,0
116710,1,0,0,1,0,0,0
116711,0,3,1,1,0,1,1
116712,0,4,0,0,3,0,0
116713,0,3,0,1,0,1,0
116714,0,0,1,1,0,0,1
116715,0,3,1,1,0,1,1
116716,0,0,0,1,3,0,0
116717,0,4,1,1,0,0,1
116718,1,2,0,1,0,1,0
116719,0,1,1,1,0,1,1
116720,0,0,1,1,2,0,1
116721,1,4,1,1,2,0,1
116722,1,3,2,1,2,1,1
116723,0,4,0,1,0,0,0
116724,1,0,1,1,0,0,1
116725,0,4,1,1,0,0,1
116726,0,3,1,1,2,1,1
116727,0,0,1,1,0,0,1
116728,0,0,1,1,0,0,1
116729,0,2,1,1,0,1,1
116730,0,3,1,1,2,1,1
116731,0,3,1,1,0,1,1
116732,0,3,1,1,2,1,1
116733,0,3,2,1,0,1,1
116734,0,3,2,1,0,1,1
116735,1,4,1,1,0,0,1
116736,0,2,0,1,3,1,0
116737,1,4,2,1,0,0,1
116738,0,3,0,1,3,1,0
116739,0,3,1,1,0,1,1
116740,1,2,1,1,0,1,1
116741,0,3,1,1,1,1,1
116742,1,2,1,1,0,1,1
116743,0,2,0,1,0,1,0
116744,1,4,1,1,0,0,1
116745,0,0,1,0,3,0,1
116746,0,0,0,1,0,0,0
116747,1,2,0,1,0,1,0
116748,0,0,1,1,2,0,1
116749,1,4,0,1,0,0,0
116750,1,3,1,1,3,1,1
116751,0,3,1,1,2,1,1
116752,1,0,0,1,0,0,0
116753,0,0,1,1,0,0,1
116754,0,3,1,1,0,1,1
116755,0,3,0,1,0,1,0
116756,0,3,1,1,0,1,1
116757,0,5,1,0,0,0,1
116758,0,4,1,1,3,0,1
116759,0,2,1,1,0,1,1
116760,0,2,1,1,1,1,1
116761,0,0,1,1,3,0,1
116762,0,0,1,1,3,0,1
116763,1,0,1,1,2,0,1
116764,0,2,0,1,0,1,0
116765,0,2,1,1,1,1,1
116766,0,0,1,1,3,0,1
116767,1,0,1,1,3,0,1
116768,1,3,1,1,2,1,1
116769,1,0,1,0,0,0,1
116770,0,1,2,1,0,1,1
116771,0,4,1,1,1,0,1
116772,0,2,1,1,3,1,1
116773,0,2,1,1,3,1,1
116774,0,3,1,1,0,1,1
116775,1,0,1,0,0,0,1
116776,0,3,1,1,0,1,1
116777,1,4,0,1,2,0,0
116778,0,3,2,1,0,1,1
116779,0,3,1,1,3,1,1
116780,1,3,1,1,0,1,1
116781,0,0,0,0,0,0,0
116782,0,4,1,1,0,0,1
116783,0,3,1,1,3,1,1
116784,1,3,1,1,0,1,1
116785,0,0,0,1,1,0,0
116786,1,2,2,1,0,1,1
116787,0,5,1,1,2,0,1
116788,1,4,2,1,2,0,1
116789,0,4,1,1,0,0,1
116790,1,4,0,1,3,0,0
116791,0,4,0,1,3,0,0
116792,0,3,0,1,0,1,0
116793,1,5,0,1,3,0,0
116794,0,3,1,1,0,1,1
116795,1,4,1,1,3,0,1
116796,0,4,1,1,3,0,1
116797,0,2,1,1,0,1,1
116798,1,3,0,1,3,1,0
116799,0,2,1,1,0,1,1
116800,0,0,0,1,0,0,0
116801,0,2,2,1,0,1,1
116802,0,4,0,1,1,0,0
116803,1,3,1,1,1,1,1
116804,0,3,1,1,3,1,1
116805,0,0,0,1,3,0,0
116806,0,5,0,1,0,0,0
116807,1,3,1,1,0,1,1
116808,0,4,2,1,3,0,1
116809,0,0,1,1,1,0,1
116810,1,4,1,1,1,0,1
116811,0,0,0,1,3,0,0
116812,1,3,1,1,3,1,1
116813,1,4,1,1,2,0,1
116814,0,4,1,1,3,0,1
116815,0,0,1,1,0,0,1
116816,0,3,1,1,3,1,1
116817,0,3,1,1,0,1,1
116818,0,0,0,0,3,0,0
116819,0,4,0,1,2,0,0
116820,0,4,1,1,0,0,1
116821,0,0,0,1,0,0,0
116822,0,3,1,1,0,1,1
116823,0,3,1,1,3,1,1
116824,0,0,1,0,0,0,1
116825,0,0,1,1,0,0,1
116826,0,3,0,1,1,1,0
116827,1,2,0,1,2,1,0
116828,0,4,0,1,2,0,0
116829,0,4,0,1,0,0,0
116830,1,0,1,1,0,0,1
116831,0,2,0,1,0,1,0
116832,0,0,0,1,3,0,0
116833,1,4,1,1,0,0,1
116834,1,4,2,1,0,0,1
116835,0,2,1,1,0,1,1
116836,1,2,0,1,2,1,0
116837,1,0,0,1,3,0,0
116838,0,4,1,1,1,0,1
116839,1,2,1,1,3,1,1
116840,0,1,1,1,1,1,1
116841,0,0,1,1,1,0,1
116842,0,4,1,1,2,0,1
116843,1,4,1,1,0,0,1
116844,0,3,1,1,2,1,1
116845,1,3,2,1,0,1,1
116846,0,2,1,1,3,1,1
116847,0,0,0,0,0,0,0
116848,0,4,1,1,0,0,1
116849,0,4,0,1,3,0,0
116850,1,0,1,1,1,0,1
116851,0,4,1,1,0,0,1
116852,0,3,1,1,3,1,1
116853,1,4,1,1,0,0,1
116854,0,4,0,1,0,0,0
116855,0,0,0,1,3,0,0
116856,0,4,0,1,1,0,0
116857,0,0,0,1,2,0,0
116858,1,5,0,1,3,0,0
116859,0,2,1,1,3,1,1
116860,1,2,2,1,0,1,1
116861,1,3,1,1,0,1,1
116862,0,4,1,1,1,0,1
116863,0,4,1,0,2,0,1
116864,0,4,1,1,3,0,1
116865,0,4,1,1,0,0,1
116866,0,3,1,1,3,1,1
116867,0,4,0,1,0,0,0
116868,0,0,1,1,0,0,1
116869,1,5,0,1,0,0,0
116870,0,4,0,1,3,0,0
116871,1,0,1,0,3,0,1
116872,0,0,1,1,0,0,1
116873,0,4,2,1,3,0,1
116874,0,0,0,1,3,0,0
116875,0,5,0,1,0,0,0
116876,0,4,1,1,2,0,1
116877,0,4,2,1,0,0,1
116878,0,0,2,1,0,0,1
116879,1,3,0,1,0,1,0
116880,0,3,1,1,3,1,1
116881,0,4,1,1,1,0,1
116882,0,4,1,1,0,0,1
116883,0,3,0,1,1,1,0
116884,0,2,1,1,1,1,1
116885,0,3,1,1,3,1,1
116886,0,4,1,1,0,0,1
116887,1,0,1,1,2,0,1
116888,1,0,0,1,0,0,0
116889,0,0,0,0,1,0,0
116890,0,0,0,1,2,0,0
116891,1,3,0,1,1,1,0
116892,1,0,0,1,2,0,0
116893,1,4,1,1,0,0,1
116894,0,4,1,1,2,0,1
116895,0,2,2,1,0,1,1
116896,0,0,1,0,0,0,1
116897,1,2,2,1,2,1,1
116898,0,0,0,1,1,0,0
116899,0,3,0,1,3,1,0
116900,0,0,1,1,2,0,1
116901,0,0,1,1,3,0,1
116902,0,0,0,1,0,0,0
116903,0,3,0,1,3,1,0
116904,0,4,0,1,2,0,0
116905,0,0,0,1,3,0,0
116906,0,3,1,1,3,1,1
116907,0,3,1,1,0,1,1
116908,1,3,2,1,2,1,1
116909,0,4,0,1,0,0,0
116910,0,4,1,1,3,0,1
116911,0,0,0,1,0,0,0
116912,0,4,0,1,0,0,0
116913,1,2,0,1,3,1,0
116914,0,3,0,1,0,1,0
116915,0,4,1,1,3,0,1
116916,0,4,1,1,0,0,1
116917,1,0,1,1,0,0,1
116918,0,4,1,1,2,0,1
116919,0,4,1,1,0,0,1
116920,0,2,1,1,3,1,1
116921,0,3,1,1,0,1,1
116922,0,2,1,1,3,1,1
116923,0,3,1,1,0,1,1
116924,0,0,0,1,0,0,0
116925,1,4,1,1,0,0,1
116926,0,3,0,1,2,1,0
116927,1,4,1,1,3,0,1
116928,0,2,1,1,0,1,1
116929,1,3,2,1,2,1,1
116930,0,2,1,1,0,1,1
116931,0,0,1,1,0,0,1
116932,0,4,1,1,2,0,1
116933,0,4,1,1,1,0,1
116934,0,1,1,1,0,1,1
116935,0,0,1,0,0,0,1
116936,0,2,2,1,3,1,1
116937,0,2,0,1,0,1,0
116938,0,4,0,0,0,0,0
116939,0,0,0,1,0,0,0
116940,0,0,0,0,3,0,0
116941,0,4,1,1,0,0,1
116942,1,0,1,1,3,0,1
116943,1,4,1,1,0,0,1
116944,0,2,1,1,2,1,1
116945,1,4,2,1,0,0,1
116946,0,5,0,1,3,0,0
116947,1,4,1,1,0,0,1
116948,0,4,1,1,3,0,1
116949,0,0,1,1,0,0,1
116950,0,4,1,1,0,0,1
116951,0,4,1,1,3,0,1
116952,0,4,0,1,0,0,0
116953,1,2,1,1,2,1,1
116954,0,3,1,1,3,1,1
116955,0,0,1,1,3,0,1
116956,0,0,0,1,2,0,0
116957,0,0,1,1,0,0,1
116958,0,0,1,0,0,0,1
116959,0,0,1,1,0,0,1
116960,0,5,0,1,2,0,0
116961,0,0,1,0,0,0,1
116962,0,4,1,0,3,0,1
116963,1,4,1,1,1,0,1
116964,0,4,1,1,2,0,1
116965,0,4,0,1,3,0,0
116966,0,1,1,1,1,1,1
116967,0,3,1,1,2,1,1
116968,0,2,1,1,3,1,1
116969,1,3,1,1,2,1,1
116970,0,3,1,1,0,1,1
116971,0,0,0,1,2,0,0
116972,0,4,0,1,0,0,0
116973,0,6,1,1,0,0,1
116974,1,3,0,1,2,1,0
116975,0,2,1,1,0,1,1
116976,0,0,0,1,3,0,0
116977,0,0,1,1,2,0,1
116978,0,2,1,1,2,1,1
116979,0,0,0,1,2,0,0
116980,0,1,0,1,2,1,0
116981,0,2,1,1,3,1,1
116982,1,4,1,1,3,0,1
116983,0,0,0,1,0,0,0
116984,0,4,1,1,1,0,1
116985,0,0,2,1,0,0,1
116986,0,4,1,1,0,0,1
116987,0,5,0,1,0,0,0
116988,0,3,0,1,0,1,0
116989,0,2,1,1,0,1,1
116990,1,2,0,1,3,1,0
116991,0,0,1,1,2,0,1
116992,0,4,1,1,0,0,1
116993,0,0,1,1,1,0,1
116994,0,4,0,1,0,0,0
116995,0,0,0,1,0,0,0
116996,0,4,1,1,2,0,1
116997,0,3,1,1,3,1,1
116998,1,3,0,1,2,1,0
116999,0,3,2,1,2,1,1
117000,1,0,0,0,2,0,0
117001,0,4,1,1,0,0,1
117002,0,4,1,1,0,0,1
117003,1,4,1,1,0,0,1
117004,0,0,1,0,0,0,1
117005,0,4,1,1,2,0,1
117006,1,4,0,1,3,0,0
117007,0,4,2,1,0,0,1
117008,1,4,0,1,3,0,0
117009,0,2,0,1,0,1,0
117010,0,0,1,1,2,0,1
117011,0,4,1,1,0,0,1
117012,0,3,1,1,2,1,1
117013,0,4,1,1,3,0,1
117014,0,2,1,1,0,1,1
117015,0,3,1,1,0,1,1
117016,1,5,0,1,0,0,0
117017,0,2,0,1,0,1,0
117018,0,2,1,1,0,1,1
117019,0,2,0,1,2,1,0
117020,0,3,1,1,0,1,1
117021,0,4,0,1,0,0,0
117022,0,2,1,1,1,1,1
117023,0,0,0,1,0,0,0
117024,0,2,0,1,0,1,0
117025,1,3,0,1,2,1,0
117026,0,3,1,1,2,1,1
117027,0,4,1,1,0,0,1
117028,1,0,0,1,0,0,0
117029,0,2,1,1,0,1,1
117030,0,0,0,0,0,0,0
117031,0,4,1,1,3,0,1
117032,0,2,1,1,3,1,1
117033,1,4,1,1,0,0,1
117034,0,4,1,1,2,0,1
117035,0,2,0,1,3,1,0
117036,1,3,0,1,0,1,0
117037,0,4,1,1,0,0,1
117038,0,0,1,0,3,0,1
117039,0,5,0,1,3,0,0
117040,1,3,1,1,3,1,1
117041,0,3,1,1,0,1,1
117042,0,2,1,1,2,1,1
117043,1,2,1,1,3,1,1
117044,0,3,0,1,3,1,0
117045,0,2,2,1,0,1,1
117046,0,0,1,1,1,0,1
117047,0,3,1,1,0,1,1
117048,0,4,1,1,0,0,1
117049,0,0,1,0,0,0,1
117050,0,4,1,1,3,0,1
117051,0,3,1,1,0,1,1
117052,0,3,1,1,0,1,1
117053,0,3,0,1,0,1,0
117054,1,2,1,1,0,1,1
117055,0,4,0,1,1,0,0
117056,1,0,1,1,0,0,1
117057,0,4,1,1,2,0,1
117058,1,4,1,1,0,0,1
117059,0,4,1,1,1,0,1
117060,0,5,0,1,3,0,0
117061,0,4,1,1,2,0,1
117062,0,0,1,0,0,0,1
117063,0,4,1,1,3,0,1
117064,0,4,1,1,3,0,1
117065,1,1,1,1,2,1,1
117066,1,2,1,1,3,1,1
117067,0,3,1,1,3,1,1
117068,0,0,1,0,3,0,1
117069,0,2,1,1,3,1,1
117070,0,4,0,1,1,0,0
117071,0,2,1,1,0,1,1
117072,0,4,1,1,0,0,1
117073,1,3,1,1,2,1,1
117074,0,4,1,1,0,0,1
117075,0,4,0,1,0,0,0
117076,0,3,1,1,2,1,1
117077,0,5,0,1,3,0,0
117078,0,0,0,1,3,0,0
117079,1,4,1,1,0,0,1
117080,1,4,2,1,0,0,1
117081,0,0,1,0,3,0,1
117082,0,5,0,1,3,0,0
117083,1,2,1,1,2,1,1
117084,0,4,1,1,0,0,1
117085,1,3,1,1,2,1,1
117086,0,4,1,1,2,0,1
117087,0,2,1,1,0,1,1
117088,1,1,0,1,3,1,0
117089,0,3,1,1,1,1,1
117090,0,0,0,1,0,0,0
117091,1,2,1,1,0,1,1
117092,0,3,1,1,3,1,1
117093,0,2,1,1,2,1,1
117094,0,0,1,1,3,0,1
117095,0,3,1,1,3,1,1
117096,0,5,1,0,1,0,1
117097,0,3,1,1,0,1,1
117098,0,0,0,0,3,0,0
117099,1,0,0,1,0,0,0
117100,0,2,1,1,0,1,1
117101,0,3,1,1,0,1,1
117102,0,3,1,1,0,1,1
117103,1,0,1,1,0,0,1
117104,1,4,1,1,0,0,1
117105,0,5,0,1,3,0,0
117106,0,4,1,1,0,0,1
117107,0,0,1,1,0,0,1
117108,0,0,0,1,0,0,0
117109,0,4,1,1,3,0,1
117110,0,2,2,1,1,1,1
117111,1,4,1,1,3,0,1
117112,0,3,0,1,3,1,0
117113,0,0,0,1,1,0,0
117114,1,3,2,1,0,1,1
117115,0,4,1,1,3,0,1
117116,0,0,0,1,1,0,0
117117,1,4,1,1,2,0,1
117118,0,4,2,1,3,0,1
117119,0,4,0,1,2,0,0
117120,0,3,1,1,0,1,1
117121,0,4,1,1,3,0,1
117122,0,2,1,1,2,1,1
117123,0,0,0,1,2,0,0
117124,0,3,2,1,1,1,1
117125,0,0,0,0,3,0,0
117126,0,4,0,1,0,0,0
117127,0,4,0,1,0,0,0
117128,1,2,0,1,2,1,0
117129,0,4,1,1,1,0,1
117130,0,0,0,1,0,0,0
117131,0,4,2,1,0,0,1
117132,0,2,1,1,0,1,1
117133,1,3,1,1,3,1,1
117134,0,3,1,1,3,1,1
117135,1,3,1,1,0,1,1
117136,1,4,0,1,0,0,0
117137,0,3,1,1,1,1,1
117138,0,4,1,1,2,0,1
117139,1,4,0,1,0,0,0
117140,1,4,0,0,3,0,0
117141,0,4,1,1,2,0,1
117142,0,2,1,1,3,1,1
117143,0,4,2,1,3,0,1
117144,0,0,0,1,2,0,0
117145,0,4,1,1,2,0,1
117146,1,3,1,1,0,1,1
117147,0,3,1,1,1,1,1
117148,0,2,1,1,2,1,1
117149,1,4,0,1,2,0,0
117150,0,4,1,1,0,0,1
117151,1,2,1,1,0,1,1
117152,0,0,0,1,0,0,0
117153,0,4,1,1,3,0,1
117154,0,2,1,1,2,1,1
117155,0,3,0,1,1,1,0
117156,0,3,0,1,0,1,0
117157,0,4,1,1,0,0,1
117158,0,4,1,1,0,0,1
117159,0,4,1,1,2,0,1
117160,0,4,1,1,0,0,1
117161,1,0,1,1,0,0,1
117162,1,0,1,0,0,0,1
117163,0,4,1,1,3,0,1
117164,1,4,2,1,1,0,1
117165,0,4,0,1,0,0,0
117166,0,3,0,1,3,1,0
117167,1,4,0,1,0,0,0
117168,0,2,1,1,2,1,1
117169,1,5,1,1,3,0,1
117170,1,4,1,1,3,0,1
117171,0,3,1,1,0,1,1
117172,0,3,1,1,0,1,1
117173,0,3,1,1,0,1,1
117174,0,3,1,1,0,1,1
117175,0,0,0,1,0,0,0
117176,0,4,1,1,2,0,1
117177,0,3,1,1,1,1,1
117178,0,2,1,1,3,1,1
117179,0,4,1,1,2,0,1
117180,1,4,1,1,3,0,1
117181,0,4,0,1,2,0,0
117182,0,0,0,1,3,0,0
117183,0,2,1,1,3,1,1
117184,0,4,1,1,0,0,1
117185,0,3,0,1,2,1,0
117186,0,0,0,1,3,0,0
117187,0,2,2,1,0,1,1
117188,0,4,0,1,2,0,0
117189,0,4,1,1,3,0,1
117190,0,4,2,1,0,0,1
117191,1,3,1,1,1,1,1
117192,1,3,1,1,0,1,1
117193,0,4,0,1,1,0,0
117194,0,4,1,1,0,0,1
117195,0,2,1,1,3,1,1
117196,0,4,1,1,3,0,1
117197,0,5,0,1,2,0,0
117198,0,4,1,1,1,0,1
117199,0,0,0,1,3,0,0
117200,0,5,0,1,1,0,0
117201,0,3,1,1,3,1,1
117202,1,0,0,0,1,0,0
117203,0,4,1,1,0,0,1
117204,1,3,2,1,1,1,1
117205,0,0,0,1,3,0,0
117206,0,3,1,1,2,1,1
117207,0,2,1,1,3,1,1
117208,0,3,2,1,0,1,1
117209,0,4,0,1,0,0,0
117210,0,4,1,1,0,0,1
117211,0,4,1,1,0,0,1
117212,0,3,1,1,3,1,1
117213,1,0,1,0,3,0,1
117214,0,4,1,1,3,0,1
117215,0,0,1,1,2,0,1
117216,0,2,1,1,0,1,1
117217,0,3,0,1,0,1,0
117218,1,3,1,1,0,1,1
117219,0,2,1,1,0,1,1
117220,0,0,0,1,3,0,0
117221,1,2,1,1,0,1,1
117222,0,5,0,1,0,0,0
117223,0,0,0,1,2,0,0
117224,0,0,1,1,2,0,1
117225,0,3,1,1,3,1,1
117226,0,3,1,1,0,1,1
117227,1,3,0,1,1,1,0
117228,0,4,2,1,0,0,1
117229,1,4,1,1,1,0,1
117230,0,3,1,1,1,1,1
117231,0,2,1,1,3,1,1
117232,0,0,0,1,0,0,0
117233,0,4,1,1,2,0,1
117234,0,4,0,1,0,0,0
117235,0,4,1,1,1,0,1
117236,1,2,1,1,1,1,1
117237,0,0,0,1,1,0,0
117238,1,4,1,1,2,0,1
117239,1,0,1,0,0,0,1
117240,0,4,1,1,0,0,1
117241,0,2,1,1,0,1,1
117242,1,0,1,0,0,0,1
117243,0,3,1,1,0,1,1
117244,0,0,0,1,0,0,0
117245,0,4,1,1,0,0,1
117246,0,4,0,0,0,0,0
117247,0,0,0,1,0,0,0
117248,0,4,1,0,0,0,1
117249,0,2,1,1,0,1,1
117250,0,0,0,0,0,0,0
117251,0,4,1,1,0,0,1
117252,0,3,2,1,0,1,1
117253,0,2,1,1,0,1,1
117254,0,4,1,1,0,0,1
117255,1,2,2,1,3,1,1
117256,0,2,1,1,0,1,1
117257,1,2,1,1,2,1,1
117258,1,1,1,1,0,1,1
117259,0,3,1,1,2,1,1
117260,1,4,1,1,0,0,1
117261,0,2,1,1,3,1,1
117262,0,4,1,1,0,0,1
117263,0,4,1,0,0,0,1
117264,0,4,0,1,2,0,0
117265,0,3,1,1,2,1,1
117266,0,3,2,1,1,1,1
117267,0,4,1,1,1,0,1
117268,0,3,2,1,0,1,1
117269,1,4,1,1,0,0,1
117270,0,3,1,1,0,1,1
117271,0,3,1,1,1,1,1
117272,0,4,0,0,3,0,0
117273,0,3,1,1,0,1,1
117274,1,0,1,1,2,0,1
117275,0,4,1,1,0,0,1
117276,0,2,1,1,2,1,1
117277,1,3,2,1,2,1,1
117278,0,3,1,1,0,1,1
117279,0,2,1,1,3,1,1
117280,0,2,1,1,3,1,1
117281,1,0,1,0,0,0,1
117282,0,4,1,1,1,0,1
117283,1,2,0,1,0,1,0
117284,0,4,0,1,3,0,0
117285,1,3,1,1,3,1,1
117286,0,2,1,1,3,1,1
117287,0,0,1,1,0,0,1
117288,1,2,1,1,3,1,1
117289,0,4,1,1,0,0,1
117290,0,3,1,1,0,1,1
117291,1,0,0,1,2,0,0
117292,0,3,1,1,0,1,1
117293,1,2,1,1,0,1,1
117294,0,0,0,1,0,0,0
117295,0,4,1,1,2,0,1
117296,0,0,1,1,0,0,1
117297,0,4,1,1,1,0,1
117298,0,4,0,1,2,0,0
117299,0,4,0,1,1,0,0
117300,1,4,0,1,2,0,0
117301,0,0,0,0,0,0,0
117302,1,4,1,1,3,0,1
117303,0,0,0,1,3,0,0
117304,0,3,1,1,1,1,1
117305,1,2,1,1,0,1,1
117306,0,0,1,1,0,0,1
117307,1,3,1,1,3,1,1
117308,0,3,2,1,2,1,1
117309,0,0,0,1,0,0,0
117310,1,2,1,1,0,1,1
117311,1,1,2,1,0,1,1
117312,0,3,1,1,2,1,1
117313,0,4,1,1,0,0,1
117314,0,4,1,1,0,0,1
117315,0,0,0,1,2,0,0
117316,0,2,1,1,2,1,1
117317,1,3,1,1,3,1,1
117318,0,4,0,1,0,0,0
117319,0,0,2,1,0,0,1
117320,0,4,1,1,2,0,1
117321,1,2,0,1,2,1,0
117322,1,3,1,1,3,1,1
117323,0,3,1,1,2,1,1
117324,0,4,1,1,3,0,1
117325,0,5,0,1,3,0,0
117326,0,0,0,0,3,0,0
117327,0,0,0,1,2,0,0
117328,0,4,1,1,0,0,1
117329,0,4,2,1,2,0,1
117330,0,3,1,1,0,1,1
117331,1,5,0,1,0,0,0
117332,0,5,0,0,0,0,0
117333,0,4,1,1,0,0,1
117334,1,3,2,1,3,1,1
117335,0,4,0,1,0,0,0
117336,1,4,0,1,2,0,0
117337,0,4,1,1,0,0,1
117338,0,4,0,1,2,0,0
117339,1,3,0,1,2,1,0
117340,1,0,2,1,0,0,1
117341,1,4,2,0,0,0,1
117342,1,4,1,1,2,0,1
117343,0,0,1,0,0,0,1
117344,1,4,1,1,0,0,1
117345,1,1,2,1,1,1,1
117346,0,0,1,1,1,0,1
117347,0,4,1,1,0,0,1
117348,1,4,1,1,3,0,1
117349,0,0,0,1,1,0,0
117350,0,2,1,1,0,1,1
117351,0,4,1,1,0,0,1
117352,1,2,1,1,3,1,1
117353,0,2,1,1,0,1,1
117354,0,2,0,1,0,1,0
117355,0,0,0,1,0,0,0
117356,0,3,1,1,3,1,1
117357,0,4,1,1,0,0,1
117358,0,3,0,1,3,1,0
117359,0,2,0,1,0,1,0
117360,0,0,1,1,2,0,1
117361,0,3,0,1,0,1,0
117362,0,0,0,0,0,0,0
117363,0,0,1,0,0,0,1
117364,1,3,0,1,0,1,0
117365,0,4,1,1,0,0,1
117366,0,3,0,1,0,1,0
117367,1,4,0,1,0,0,0
117368,0,4,1,1,0,0,1
117369,0,0,1,0,0,0,1
117370,0,3,2,1,0,1,1
117371,0,4,1,1,2,0,1
117372,0,2,2,1,3,1,1
117373,0,2,2,1,0,1,1
117374,0,0,0,1,3,0,0
117375,0,5,0,1,3,0,0
117376,0,0,0,0,0,0,0
117377,1,4,1,1,0,0,1
117378,1,4,0,1,2,0,0
117379,0,2,1,1,3,1,1
117380,0,4,1,1,2,0,1
117381,0,4,1,1,2,0,1
117382,0,0,1,1,0,0,1
117383,0,3,1,1,0,1,1
117384,0,4,1,1,2,0,1
117385,1,2,1,1,0,1,1
117386,0,4,1,1,0,0,1
117387,0,4,1,1,0,0,1
117388,0,2,1,1,1,1,1
117389,1,4,0,1,0,0,0
117390,0,0,0,1,0,0,0
117391,1,2,1,1,3,1,1
117392,0,0,0,1,0,0,0
117393,0,2,2,1,3,1,1
117394,1,4,1,1,2,0,1
117395,0,0,1,1,0,0,1
117396,1,2,0,1,2,1,0
117397,1,0,1,0,0,0,1
117398,0,4,1,1,0,0,1
117399,1,4,1,1,0,0,1
117400,0,2,1,1,2,1,1
117401,0,2,1,1,0,1,1
117402,0,4,1,1,0,0,1
117403,0,0,0,0,3,0,0
117404,0,0,1,1,0,0,1
117405,1,3,1,1,3,1,1
117406,1,3,0,1,0,1,0
117407,0,0,1,1,3,0,1
117408,0,2,1,1,0,1,1
117409,0,0,0,0,0,0,0
117410,0,2,0,1,0,1,0
117411,0,2,1,1,2,1,1
117412,0,4,0,1,2,0,0
117413,1,2,1,1,3,1,1
117414,0,3,1,1,0,1,1
117415,0,4,1,1,0,0,1
117416,0,0,1,1,0,0,1
117417,0,4,1,1,0,0,1
117418,0,4,0,1,0,0,0
117419,0,3,0,1,0,1,0
117420,0,4,0,1,2,0,0
117421,0,4,2,1,1,0,1
117422,0,3,1,1,0,1,1
117423,0,0,0,1,0,0,0
117424,0,0,0,1,3,0,0
117425,0,3,1,1,0,1,1
117426,1,4,0,1,2,0,0
117427,0,3,1,1,3,1,1
117428,0,3,1,1,0,1,1
117429,1,4,1,1,0,0,1
117430,0,3,1,1,3,1,1
117431,0,4,0,1,1,0,0
117432,1,3,0,1,2,1,0
117433,0,0,1,1,0,0,1
117434,1,2,1,1,0,1,1
117435,0,4,1,1,0,0,1
117436,0,0,1,1,2,0,1
117437,0,4,2,1,3,0,1
117438,0,3,0,1,0,1,0
117439,0,3,1,1,0,1,1
117440,0,4,0,1,2,0,0
117441,0,4,1,1,0,0,1
117442,0,2,1,1,1,1,1
117443,0,4,1,1,2,0,1
117444,0,4,1,1,0,0,1
117445,0,2,2,1,2,1,1
117446,1,3,1,1,2,1,1
117447,0,4,0,1,1,0,0
117448,1,0,1,1,0,0,1
117449,0,4,2,1,0,0,1
117450,1,4,1,1,0,0,1
117451,1,0,1,1,0,0,1
117452,0,4,1,1,0,0,1
117453,1,2,1,1,0,1,1
117454,0,0,0,1,2,0,0
117455,0,2,1,1,3,1,1
117456,0,0,0,1,2,0,0
117457,1,3,1,1,0,1,1
117458,0,2,1,1,3,1,1
117459,0,4,1,1,3,0,1
117460,1,4,1,1,3,0,1
117461,0,5,0,1,0,0,0
117462,0,3,1,1,3,1,1
117463,0,5,0,1,3,0,0
117464,0,4,1,1,3,0,1
117465,0,2,1,1,0,1,1
117466,0,4,0,1,2,0,0
117467,0,4,0,1,0,0,0
117468,0,3,1,1,0,1,1
117469,0,0,1,1,0,0,1
117470,0,3,2,1,0,1,1
117471,0,2,0,1,3,1,0
117472,0,3,1,1,0,1,1
117473,0,2,1,1,1,1,1
117474,0,4,1,1,0,0,1
117475,0,4,0,1,0,0,0
117476,0,0,1,1,2,0,1
117477,1,4,1,1,3,0,1
117478,1,5,0,1,0,0,0
117479,1,3,1,1,2,1,1
117480,1,3,1,1,0,1,1
117481,0,4,1,1,1,0,1
117482,0,0,0,1,2,0,0
117483,1,2,1,1,2,1,1
117484,0,4,0,1,0,0,0
117485,1,3,1,1,2,1,1
117486,1,2,1,1,0,1,1
117487,0,3,0,1,3,1,0
117488,0,0,0,0,0,0,0
117489,0,4,1,1,0,0,1
117490,0,3,1,1,3,1,1
117491,0,2,0,1,2,1,0
117492,0,0,1,0,1,0,1
117493,0,3,1,1,1,1,1
117494,0,3,1,1,2,1,1
117495,0,2,0,1,2,1,0
117496,0,4,0,1,3,0,0
117497,0,3,1,1,0,1,1
117498,1,2,1,1,0,1,1
117499,0,4,1,1,1,0,1
117500,0,2,1,1,0,1,1
